resume_id,experience_index,company,title,location,start_date,end_date,responsibilities
fa2ce5976d8ddaf1fc060eeaecd26105,0,Cantina,Senior Software Engineer,"Sunnyvale, California, United States",March 2023,Present,"[""I built products/services that helped users talk to AI characters."",""Wired up selfie capabilities into bot service (Rust)."",""Wrote scheduling capabilities (Go)."",""Refactored the service for readability."",""Built out the initial integration test suite."",""Onboarded new engineers into the bot service (Rust)."",""Worked with several other engineering teams to integrate with their services."",""Spoke with users to find issues and fix bugs."",""Did infra work to expose services in AWS to other services (Terraform).""]"
fa2ce5976d8ddaf1fc060eeaecd26105,1,Ahuna,Senior Software Consultant,San Francisco Bay Area,October 2022,March 2023,"[""I help startups build their first software products. Clients: Revival Funds."",""Rebuilt nodejs backend in NestJS."",""Setup authentication/authorization."",""Integrated payments with a legacy payments provider."",""Setup hosting, devops for different environments."",""Hooked up monitoring and analytics (Sentry, LogRocket)."",""Developed initial frontend (React, Grommet, Next.js)."",""Deployed on several providers."",""Setup a monorepo for easier component sharing."",""Created a Chrome extension for their offering.""]"
fa2ce5976d8ddaf1fc060eeaecd26105,2,Resolve,Senior Software Engineer,null,March 2022,August 2022,"[""I built products that helped Resolve with debt settlement."",""Significantly sped up search features (1-2s to milliseconds) by duplicating data into an elastic search cluster (PostgreSQL, Spring, Elasticsearch)."",""Refactored legacy systems and moved them over to new systems (Django, Spring Boot)."",""Integrated analytics to track user activity across user dashboards (Segment, React)."",""Worked on the user dashboards (React)."",""Integrated crash reporting, versioning of the first mobile app (Firebase, Flutter).""]"
fa2ce5976d8ddaf1fc060eeaecd26105,3,"Marqeta, Inc",Senior Software Engineer,"Oakland, California, United States",December 2020,March 2022,"[""I helped build out pipelines/services to battle credit-card fraud."",""Built out multiple services to integrate with a legacy card engine and a new risk engine (Java, Spring Boot, MySQL)."",""Integrated a KYC product into a legacy card engine (Spring Boot, Java)."",""Took over as lead for an infra team to integrate a risk engine on schedule (Terraform, AWS)."",""Cleaned up the company's API spec, generated code with it to integrate with multiple services (OpenAPI, Java)."",""Mentored several interns.""]"
fa2ce5976d8ddaf1fc060eeaecd26105,4,Aura,Software Engineer,San Francisco Bay Area,November 2018,November 2020,"[""Working on the Lendify platform to offer people alternatives to predatory loans."",""Worked on systems to help determine duplicate loan applications (Spring, React)."",""Helped develop the first mobile application (Flutter, Firebase, Spring)."",""Became familiar with new infrastructure technologies (Kubernetes, Helm, Git-ops)."",""Obsessed with product development and customer feedback.""]"
fa2ce5976d8ddaf1fc060eeaecd26105,5,UC Berkeley College of Engineering,Team Lead of Antour (Night Life Service),"Berkeley, CA",August 2017,December 2017,"[""Led a team of 4 business majors and software engineers to create a company."",""Developed a prototype of the service at Cal Hacks 4.0 (Ruby on Rails)."",""Wrote the business plan, hiring plan, and financial projections."",""Pitched to Venture Capitalists in Menlo Park, CA.""]"
fa2ce5976d8ddaf1fc060eeaecd26105,6,Stargia,Cofounder/Software Engineer,"Berkeley, CA",March 2017,August 2017,"[""Designed UI layout and structured backend (Python Django)."",""Pitched to investors, startup accelerators."",""Accepted into UC Berkeley's Startup Accelerator, Skydeck.""]"
fa2ce5976d8ddaf1fc060eeaecd26105,7,Naval Air Systems Command (NAVAIR),Software Engineering Intern,"China Lake, CA",June 2014,August 2016,"[""Engineered software used for simulations."",""Developed scripts to make drones fly in formation."",""Mentored incoming engineers to familiarize them with different project codebases.""]"
816ef1f12d4f2b18c98cbeba5d810f92,0,Netflix,Sr. Software Engineer,"Los Gatos, CA",June 2025,Present,"[""Working in the infrastructure management team.""]"
816ef1f12d4f2b18c98cbeba5d810f92,1,Capital One,Sr. Lead Software Engineer,"San Francisco, California, United States",January 2023,May 2025,"[""Responsible for front-end experiences within our internal data and API management and governance platform."",""In this role, I work with teams across the org to establish clean and extensible code architectures for new products, prioritize and cleanup tech debt in existing products, and establish, promote, and govern platform standards."",""I have also personally authored several high impact products, including an advanced clickstream tracking library, multiple complex reusable and foundational web components, and a comprehensive and extensible CLI for managing test execution in our CI/CD pipeline, allowing local containerized test execution for pre commit validation and faster troubleshooting."",""Innovation continues to be a major part of my role, pursuing multiple patents, driving brainstorming sessions, drafting proposals for performance optimization strategies, security enhancements, and new features, and working with product to define and refine strategy and roadmaps."",""I am very passionate about elevating the skills of engineers throughout the org, conducting deep and extensive code reviews across many repos and products, giving training presentations on topics like design patterns, PR review practices, technical writing, and security, and engaging in one-on-one mentoring and pair programming sessions.""]"
816ef1f12d4f2b18c98cbeba5d810f92,2,"Plum, Inc.",Senior Staff Software Engineer,"Miami, Florida, United States",April 2015,November 2022,"[""Plum is a super automatic wine dispenser, designed to allow consumers to enjoy their favorite wines over a long period of time, with maximum convenience."",""As one of the first engineers at Plum, my role was initially to help kick start engineering and software architecture."",""As we grew, my focus shifted to lead development on most of the consumer facing applications, including the embedded UI, consumer web and mobile apps, hospitality management portal, and customer service tools."",""My day-to-day consisted of anything from analyzing customer needs and formalizing use-cases and requirements, to working on the full stack of our products, including the JavaScript UI's, Python APIs, and database schemas.""]"
816ef1f12d4f2b18c98cbeba5d810f92,3,Juniper Networks,Software Engineer Sr. Staff,"San Francisco, California",February 2012,April 2015,"[""After Juniper’s $80MM acquisition of our previous startup “Mykonos Software”, my first role was to lead a team working across multiple groups within Juniper, to integrate the Mykonos Firewall into the broader portfolio."",""With the successful completion of that project, my role expanded to help build up and lead an Advanced Security team focused on developing the next generation of security solutions."",""Leading a team of highly skilled engineers, we developed the first highly scalable network based malware sandboxing/detection solution to incorporate honeypots and deception."",""I pioneered many of the detection strategies and filed over 20 software patents, leading to a position on the corporate patent review committee.""]"
816ef1f12d4f2b18c98cbeba5d810f92,4,Mykonos Software,Chief Software Architect and R&D Manager,San Francisco Bay Area,November 2011,February 2012,"[""As the Mykonos Web Application Firewall became commercially viable, my responsibilities increased to include building out and leading an R&D team to identify and pursue new hacker detection and mitigation strategies, and establishing our company as a thought leader in the security space."",""I continued to lead the architecture and implementation of the core product, gave conference talks, wrote technical papers and articles, manned trade show booths, and interacted directly with customers."",""I eventually led engineering due diligence when The Mykonos Web Application Firewall was sold to Juniper Networks for $80MM.""]"
816ef1f12d4f2b18c98cbeba5d810f92,5,Mykonos Software,Software Architect,"San Francisco, California",September 2008,November 2011,"[""Mykonos software was focused on building the next generation of web application firewalls, leveraging honeypots, deception, misdirection, and persistent tracking to deter and prevent security breaches."",""As the first engineer, it was my responsibility to formalize the product requirements, design the initial product architecture, help build up a team, implement the core product framework, and work with marketing and customers to share our story.""]"
816ef1f12d4f2b18c98cbeba5d810f92,6,"BlueTie, Inc.",Software Architect,null,September 2007,September 2008,"[""After successfully modernizing the BlueTie codebase, I led a team in architecting and developing a JavaScript UI framework for use on future products."",""The framework enabled rapid development in a way that promoted security best practices and leveraged the latest capabilities of modern browsers."",""The framework consisted of a full drag-and-drop IDE, a component library, backend API wrappers, UI layout language interpreter, technical documentation, debugging tools, and tutorials.""]"
